-0,258819045;-0,965925826;7,2
-0,258819045;-0,965925826;9,4
0,258819045;-0,965925826;11,3
0,707106781;-0,707106781;9,5
0,707106781;-0,707106781;10,6
0,965925826;-0,258819045;12
0,965925826;-0,258819045;12,9
0,965925826;-0,258819045;13,3
0,965925826;-0,258819045;12,4
0,965925826;-0,258819045;10,3
0,965925826;-0,258819045;9,4
0,965925826;-0,258819045;8,7
0,965925826;-0,258819045;8,1
0,965925826;0,258819045;7,5
0,965925826;0,258819045;6,6
0,965925826;0,258819045;6,8
0,965925826;0,258819045;6,7
0,965925826;0,258819045;5,2
0,965925826;0,258819045;5,3
0,965925826;0,258819045;5,1
0,965925826;0,258819045;4,5
0,707106781;0,707106781;4,8
0,707106781;0,707106781;4,1
0,258819045;0,965925826;2,9
0,258819045;0,965925826;2,5
-0,258819045;0,965925826;1,9
0,258819045;0,965925826;1,5
-0,707106781;0,707106781;1,4
0,258819045;-0,965925826;1,3
0,965925826;0,258819045;1,2
0,258819045;0,965925826;1,7
-0,258819045;0,965925826;3,1
-0,258819045;0,965925826;5,5
-0,707106781;0,707106781;5,6
-0,707106781;0,707106781;5,9
-0,707106781;0,707106781;6,5
-0,707106781;0,707106781;7,1
-0,707106781;0,707106781;7,2
-0,707106781;0,707106781;7,6
-0,707106781;0,707106781;7,5
-0,707106781;0,707106781;8,5
-0,965925826;0,258819045;8,2
-0,707106781;0,707106781;6,4
-0,707106781;0,707106781;6,3
-0,707106781;0,707106781;7,1
-0,707106781;0,707106781;7,3
-0,707106781;0,707106781;5,7
-0,707106781;0,707106781;5,6
-0,707106781;0,707106781;5,3
-0,707106781;0,707106781;5,1
-0,258819045;0,965925826;4,6
-0,258819045;0,965925826;4,8
0,258819045;0,965925826;5,9
0,258819045;0,965925826;7,9
0,258819045;0,965925826;7,5
0,258819045;0,965925826;7
0,258819045;0,965925826;5,5
0,258819045;0,965925826;6,6
0,707106781;0,707106781;6,8
0,258819045;0,965925826;6,2
0,707106781;0,707106781;6,5
0,707106781;0,707106781;6,3
0,707106781;0,707106781;6,2
0,707106781;0,707106781;7,1
0,707106781;0,707106781;7,6
0,707106781;0,707106781;7,7
0,707106781;0,707106781;7,1
0,707106781;0,707106781;6,5
0,258819045;0,965925826;7,3
0,258819045;0,965925826;7,1
0,258819045;0,965925826;6,9
0,258819045;0,965925826;6,2
0,258819045;0,965925826;6,1
0,707106781;0,707106781;6,4
0,707106781;0,707106781;6,3
0,258819045;0,965925826;6,4
0,258819045;0,965925826;6,3
0,258819045;0,965925826;6,6
0,258819045;0,965925826;7,2
0,258819045;0,965925826;7,5
0,258819045;0,965925826;7
0,258819045;0,965925826;6,5
0,258819045;0,965925826;6
0,258819045;0,965925826;4,8
0,258819045;0,965925826;4,5
0,258819045;0,965925826;5,5
-0,258819045;0,965925826;5,5
-0,258819045;0,965925826;5,8
-0,258819045;0,965925826;6,3
-0,258819045;0,965925826;6,7
-0,258819045;0,965925826;6,7
-0,258819045;0,965925826;6,3
-0,258819045;0,965925826;7,3
-0,258819045;0,965925826;7,7
-0,258819045;0,965925826;7,8
-0,258819045;0,965925826;8,1
-0,258819045;0,965925826;8,6
-0,258819045;0,965925826;8
-0,258819045;0,965925826;8,3
-0,258819045;0,965925826;8,9
0,258819045;0,965925826;8,6
0,258819045;0,965925826;7,3
0,258819045;0,965925826;6,7
0,258819045;0,965925826;6,8
0,258819045;0,965925826;6,8
0,258819045;0,965925826;6,1
0,258819045;0,965925826;5,4
0,258819045;0,965925826;4,5
0,707106781;0,707106781;4,9
0,258819045;0,965925826;5
0,258819045;0,965925826;4,9
0,258819045;0,965925826;4,9
0,258819045;0,965925826;4,7
-0,258819045;0,965925826;4,5
0,258819045;0,965925826;3,9
0,258819045;0,965925826;4,3
-0,258819045;0,965925826;4,6
-0,258819045;0,965925826;4,7
-0,707106781;0,707106781;4,4
-0,965925826;0,258819045;4,7
-0,707106781;0,707106781;4,6
-0,965925826;0,258819045;5,4
-0,965925826;0,258819045;5,8
-0,965925826;0,258819045;5,8
-0,707106781;0,707106781;5,9
-0,707106781;0,707106781;6,2
-0,707106781;0,707106781;6,6
-0,707106781;0,707106781;7,5
-0,707106781;0,707106781;8,5
-0,965925826;0,258819045;9,6
-0,965925826;0,258819045;10,5
-0,965925826;0,258819045;10,5
-0,965925826;0,258819045;10,2
-0,965925826;0,258819045;10,8
-0,965925826;0,258819045;11
-0,965925826;0,258819045;10,1
-0,965925826;-0,258819045;9,6
-0,707106781;-0,707106781;8,1
-0,258819045;-0,965925826;7,6
0,258819045;-0,965925826;7,5
0,258819045;-0,965925826;7,8
0,258819045;-0,965925826;6,8
-0,258819045;-0,965925826;6,1
-0,258819045;-0,965925826;5,3
-0,258819045;-0,965925826;5,9
-0,258819045;-0,965925826;6
-0,258819045;-0,965925826;7
-0,707106781;-0,707106781;4,3
-0,707106781;-0,707106781;5,9
-0,258819045;-0,965925826;6,7
-0,707106781;-0,707106781;6,8
-0,707106781;-0,707106781;7,2
-0,707106781;-0,707106781;7,3
-0,707106781;-0,707106781;8,4
-0,707106781;-0,707106781;8,4
-0,258819045;-0,965925826;7,3
-0,258819045;-0,965925826;4,6
-0,707106781;-0,707106781;5,9
-0,707106781;-0,707106781;5,4
-0,707106781;-0,707106781;4,8
-0,707106781;-0,707106781;5,6
-0,707106781;-0,707106781;6
-0,707106781;-0,707106781;7,8
-0,707106781;-0,707106781;6,8
-0,707106781;-0,707106781;6,7
-0,707106781;-0,707106781;8,7
-0,707106781;-0,707106781;9,3
-0,965925826;-0,258819045;9,9
-0,707106781;-0,707106781;9,2
-0,707106781;-0,707106781;9,8
-0,707106781;-0,707106781;8,4
-0,258819045;-0,965925826;6,3
-0,258819045;-0,965925826;7,3
-0,707106781;-0,707106781;6
-0,707106781;-0,707106781;6,4
-0,965925826;-0,258819045;5,6
-0,965925826;-0,258819045;5,8
-0,965925826;-0,258819045;5,4
-0,965925826;-0,258819045;7,2
-0,707106781;-0,707106781;5,1
-0,965925826;-0,258819045;3,8
-0,707106781;-0,707106781;4,6
-0,707106781;-0,707106781;5,5
-0,258819045;-0,965925826;7,2
-0,258819045;-0,965925826;6,4
-0,707106781;-0,707106781;5,1
-0,707106781;-0,707106781;4,1
-0,258819045;-0,965925826;6,2
-0,258819045;-0,965925826;7,1
-0,258819045;-0,965925826;7,4
-0,258819045;-0,965925826;7,8
-0,258819045;-0,965925826;8,4
-0,258819045;-0,965925826;8,8
-0,258819045;-0,965925826;9,7
-0,258819045;-0,965925826;9,2
-0,258819045;-0,965925826;9,5
-0,258819045;-0,965925826;9,2
-0,258819045;-0,965925826;9
-0,258819045;-0,965925826;9,3
-0,258819045;-0,965925826;9,4
-0,258819045;-0,965925826;8,8
-0,707106781;-0,707106781;7,7
-0,707106781;-0,707106781;7,6
-0,707106781;-0,707106781;9,3
-0,707106781;-0,707106781;13
-0,707106781;-0,707106781;13,5
-0,707106781;-0,707106781;13
-0,965925826;-0,258819045;13,3
-0,707106781;-0,707106781;12,2
-0,258819045;-0,965925826;12,5
-0,258819045;-0,965925826;9,6
-0,258819045;-0,965925826;8,5
-0,707106781;-0,707106781;7,9
-0,707106781;-0,707106781;9,2
-0,707106781;-0,707106781;10,4
-0,707106781;-0,707106781;11,5
-0,707106781;-0,707106781;13,5
-0,965925826;-0,258819045;14,2
-0,707106781;-0,707106781;11,9
-0,707106781;-0,707106781;12,8
-0,707106781;-0,707106781;12,6
-0,707106781;-0,707106781;13,6
-0,707106781;-0,707106781;12,1
-0,707106781;-0,707106781;11,1
-0,707106781;-0,707106781;9,6
-0,707106781;-0,707106781;8,5
-0,258819045;-0,965925826;7,2
0,258819045;-0,965925826;7,4
-0,258819045;-0,965925826;6,7
-0,258819045;-0,965925826;7,2
-0,707106781;-0,707106781;7,6
-0,707106781;-0,707106781;8,6
-0,707106781;-0,707106781;8,5
-0,707106781;-0,707106781;9,8
-0,707106781;-0,707106781;9,6
-0,707106781;-0,707106781;9,1
-0,707106781;-0,707106781;10,2
-0,258819045;-0,965925826;9,7
-0,707106781;-0,707106781;8,6
-0,258819045;-0,965925826;8,6
-0,258819045;-0,965925826;8,2
-0,258819045;-0,965925826;7,8
-0,258819045;-0,965925826;7,4
-0,258819045;-0,965925826;6,8
-0,258819045;-0,965925826;7,2
-0,258819045;-0,965925826;6,5
-0,258819045;-0,965925826;5,6
-0,258819045;-0,965925826;5,2
-0,258819045;-0,965925826;4,7
-0,258819045;-0,965925826;4,1
-0,258819045;-0,965925826;3,3
-0,258819045;-0,965925826;2,7
-0,965925826;-0,258819045;2,7
-0,965925826;-0,258819045;3,5
-0,965925826;-0,258819045;4,5
-0,965925826;-0,258819045;5,4
-0,965925826;-0,258819045;6,7
-0,965925826;-0,258819045;6,9
-0,965925826;-0,258819045;6,2
-0,965925826;-0,258819045;5,2
-0,965925826;0,258819045;4,5
-0,707106781;0,707106781;3,8
-0,258819045;0,965925826;5,2
-0,258819045;0,965925826;6,9
-0,258819045;0,965925826;7,5
-0,258819045;0,965925826;6,9
-0,258819045;0,965925826;7,3
-0,707106781;0,707106781;8
-0,707106781;0,707106781;6,9
-0,965925826;0,258819045;9,1
-0,965925826;-0,258819045;9,4
-0,707106781;-0,707106781;11,6
-0,707106781;-0,707106781;12
-0,707106781;-0,707106781;12,1
-0,707106781;-0,707106781;11,1
-0,707106781;-0,707106781;12,6
-0,707106781;-0,707106781;12,2
-0,258819045;-0,965925826;14,3
-0,258819045;-0,965925826;12,6
-0,258819045;-0,965925826;10,6
0,258819045;-0,965925826;10,3
0,258819045;-0,965925826;9,3
0,258819045;-0,965925826;8,2
0,258819045;-0,965925826;6,9
0,258819045;-0,965925826;5,5
0,707106781;-0,707106781;4,9
0,707106781;-0,707106781;2,7
0,707106781;-0,707106781;1,6
-0,707106781;0,707106781;2,3
-0,258819045;0,965925826;2,9
-0,258819045;0,965925826;3,1
-0,258819045;0,965925826;3,3
0,258819045;0,965925826;4,5
0,258819045;0,965925826;4,9
-0,258819045;0,965925826;7,1
-0,258819045;0,965925826;7,9
-0,258819045;0,965925826;8,4
-0,258819045;0,965925826;8,6
0,258819045;0,965925826;9,6
-0,258819045;0,965925826;9,3
-0,258819045;0,965925826;9,6
-0,258819045;0,965925826;10,9
-0,258819045;0,965925826;12,2
-0,258819045;0,965925826;10,8
-0,258819045;0,965925826;8,4
-0,707106781;0,707106781;8,3
-0,707106781;0,707106781;7,7
-0,707106781;0,707106781;6,8
-0,707106781;0,707106781;6,8
-0,707106781;0,707106781;5,3
-0,965925826;0,258819045;6,1
-0,965925826;0,258819045;5,9
-0,965925826;-0,258819045;5,4
-0,965925826;-0,258819045;4,9
-0,707106781;-0,707106781;5,4
-0,707106781;-0,707106781;5,7
-0,965925826;-0,258819045;4,6
-0,965925826;-0,258819045;4,9
-0,965925826;-0,258819045;4,4
-0,965925826;-0,258819045;3,6
-0,707106781;-0,707106781;3,6
-0,707106781;-0,707106781;4,1
-0,707106781;-0,707106781;4
-0,707106781;-0,707106781;4,1
-0,707106781;-0,707106781;4
-0,258819045;-0,965925826;3,5
-0,258819045;-0,965925826;2,8
-0,258819045;-0,965925826;2,4
0,965925826;-0,258819045;1,7
0,707106781;0,707106781;1,4
0,258819045;0,965925826;1,5
0,707106781;0,707106781;1,8
0,258819045;0,965925826;1,9
-0,965925826;0,258819045;0,8
-0,965925826;0,258819045;2,1
-0,707106781;-0,707106781;4,2
-0,707106781;-0,707106781;4,5
-0,707106781;-0,707106781;5
-0,707106781;-0,707106781;5,9
-0,707106781;-0,707106781;5,8
-0,965925826;-0,258819045;6
-0,965925826;-0,258819045;5,8
-0,965925826;0,258819045;5,6
-0,965925826;0,258819045;7
-0,707106781;0,707106781;6,7
-0,707106781;0,707106781;7,4
-0,965925826;0,258819045;8
-0,965925826;0,258819045;7,9
-0,965925826;0,258819045;8
-0,965925826;0,258819045;7,8
-0,965925826;0,258819045;7,5
-0,965925826;-0,258819045;7,2
-0,965925826;-0,258819045;6,5
-0,258819045;-0,965925826;4,8
-0,707106781;-0,707106781;3,8
-0,707106781;-0,707106781;4
-0,707106781;-0,707106781;3,5
-0,707106781;-0,707106781;4,4
-0,707106781;-0,707106781;5,8
-0,707106781;-0,707106781;5,2
-0,707106781;-0,707106781;6,6
-0,707106781;-0,707106781;6,7
-0,258819045;-0,965925826;5,9
-0,707106781;-0,707106781;4,5
-0,707106781;-0,707106781;4,1
-0,965925826;-0,258819045;3,2
-0,965925826;0,258819045;3,5
-0,965925826;0,258819045;5,1
-0,707106781;0,707106781;4,8
-0,707106781;0,707106781;5,4
-0,707106781;0,707106781;5,5
-0,707106781;0,707106781;6,3
-0,707106781;0,707106781;6,9
-0,965925826;0,258819045;7,5
-0,965925826;0,258819045;6,7
-0,965925826;0,258819045;6,7
-0,965925826;0,258819045;6,2
-0,965925826;0,258819045;6,7
-0,965925826;0,258819045;7,3
-0,965925826;0,258819045;8
-0,965925826;0,258819045;7,6
-0,707106781;0,707106781;8,4
-0,965925826;0,258819045;8,9
-0,965925826;0,258819045;9,6
-0,965925826;0,258819045;9,3
-0,965925826;0,258819045;9,1
-0,965925826;0,258819045;9,6
-0,965925826;0,258819045;8,9
-0,965925826;-0,258819045;11,4
-0,707106781;-0,707106781;13,6
-0,707106781;-0,707106781;10,3
-0,707106781;-0,707106781;11,4
-0,707106781;-0,707106781;13,3
-0,707106781;-0,707106781;13,7
-0,707106781;-0,707106781;14,5
-0,707106781;-0,707106781;13,5
-0,707106781;-0,707106781;12,6
-0,965925826;-0,258819045;11,8
-0,965925826;-0,258819045;12,6
-0,965925826;-0,258819045;9,7
-0,965925826;-0,258819045;10,8
-0,965925826;-0,258819045;10,8
-0,965925826;-0,258819045;11
-0,965925826;-0,258819045;10,5
-0,965925826;-0,258819045;9,9
-0,965925826;-0,258819045;9,3
-0,965925826;-0,258819045;9,7
-0,965925826;-0,258819045;9,4
-0,965925826;-0,258819045;8,7
-0,965925826;0,258819045;7,5
-0,965925826;0,258819045;7,4
-0,965925826;0,258819045;6,7
-0,965925826;-0,258819045;6,3
-0,965925826;-0,258819045;6,2
-0,965925826;-0,258819045;5
-0,965925826;-0,258819045;4,5
-0,965925826;-0,258819045;5,5
-0,965925826;-0,258819045;5,5
-0,965925826;-0,258819045;6
-0,965925826;-0,258819045;6,3
-0,965925826;-0,258819045;6,5
-0,965925826;-0,258819045;6,1
-0,965925826;-0,258819045;6
-0,965925826;-0,258819045;5,6
-0,965925826;-0,258819045;5,6
-0,965925826;-0,258819045;4,3
-0,965925826;-0,258819045;4,4
-0,965925826;-0,258819045;5,5
-0,965925826;0,258819045;5,4
-0,965925826;0,258819045;5,7
-0,965925826;-0,258819045;6,2
-0,965925826;-0,258819045;5,2
-0,965925826;0,258819045;5
-0,965925826;0,258819045;4,8
-0,965925826;0,258819045;4
-0,965925826;0,258819045;3,5
-0,965925826;0,258819045;3,4
-0,707106781;0,707106781;2,4
-0,707106781;0,707106781;2,8
-0,258819045;0,965925826;2,7
-0,258819045;0,965925826;3,1
-0,258819045;0,965925826;2,8
0,258819045;0,965925826;3,2
0,258819045;0,965925826;2,9
0,707106781;0,707106781;3,3
0,707106781;0,707106781;3,9
0,707106781;0,707106781;4,9
0,707106781;0,707106781;5,6
0,707106781;0,707106781;5,1
0,707106781;0,707106781;5,2
0,707106781;0,707106781;5
0,707106781;0,707106781;5,2
0,707106781;0,707106781;5,4
0,258819045;0,965925826;6,3
0,258819045;0,965925826;6,4
0,707106781;0,707106781;5,9
0,707106781;0,707106781;5,3
0,707106781;0,707106781;5,1
0,707106781;0,707106781;6
0,707106781;0,707106781;4,9
0,707106781;0,707106781;4,2
0,258819045;0,965925826;3,7
-0,258819045;0,965925826;4,3
-0,258819045;0,965925826;3,8
-0,965925826;0,258819045;3,4
-0,965925826;0,258819045;4
-0,965925826;-0,258819045;4,2
-0,965925826;-0,258819045;5,1
-0,965925826;-0,258819045;6,8
-0,707106781;-0,707106781;7,1
-0,707106781;-0,707106781;6,7
-0,965925826;-0,258819045;7,3
-0,965925826;-0,258819045;7,8
-0,707106781;-0,707106781;7,6
-0,707106781;-0,707106781;6,3
0,707106781;-0,707106781;3,5
0,258819045;-0,965925826;2,4
-0,258819045;-0,965925826;2,7
-0,258819045;-0,965925826;3,5
-0,258819045;-0,965925826;4,9
-0,258819045;-0,965925826;6
-0,258819045;-0,965925826;5,8
-0,258819045;-0,965925826;7,2
-0,258819045;-0,965925826;8,3
-0,258819045;-0,965925826;8,8
-0,258819045;-0,965925826;8,6
-0,258819045;-0,965925826;7,7
-0,258819045;-0,965925826;6,9
-0,258819045;-0,965925826;7,6
-0,258819045;-0,965925826;7,6
-0,258819045;-0,965925826;6,8
-0,258819045;-0,965925826;6,6
-0,707106781;-0,707106781;6,6
-0,258819045;-0,965925826;6,4
-0,258819045;-0,965925826;6
-0,258819045;-0,965925826;5,3
-0,258819045;-0,965925826;4,8
-0,965925826;-0,258819045;4,4
-0,965925826;-0,258819045;4,6
-0,965925826;-0,258819045;5,3
-0,965925826;-0,258819045;5,6
-0,965925826;-0,258819045;5,4
-0,965925826;-0,258819045;7
-0,965925826;-0,258819045;6
-0,965925826;0,258819045;5
-0,965925826;-0,258819045;5,6
-0,965925826;0,258819045;3,9
-0,707106781;0,707106781;3,5
-0,707106781;0,707106781;3
-0,258819045;0,965925826;4,3
-0,258819045;0,965925826;4,7
-0,258819045;0,965925826;6,2
-0,258819045;0,965925826;6
-0,258819045;0,965925826;6,4
-0,258819045;0,965925826;5,8
-0,258819045;0,965925826;4,9
-0,258819045;0,965925826;6,2
-0,258819045;0,965925826;6,4
-0,258819045;0,965925826;5,9
-0,258819045;0,965925826;7,4
-0,258819045;0,965925826;7,3
-0,707106781;0,707106781;6,3
-0,707106781;0,707106781;6,4
-0,707106781;0,707106781;5,4
-0,707106781;0,707106781;6,7
-0,707106781;0,707106781;7
-0,707106781;0,707106781;6,4
-0,707106781;0,707106781;6,9
-0,965925826;0,258819045;8
-0,965925826;-0,258819045;9,6
-0,965925826;0,258819045;7,7
-0,965925826;0,258819045;6,8
-0,965925826;-0,258819045;8,1
-0,965925826;-0,258819045;7,2
-0,965925826;-0,258819045;8
-0,965925826;-0,258819045;8
-0,965925826;-0,258819045;8,2
-0,965925826;-0,258819045;9,6
-0,965925826;-0,258819045;10,3
-0,707106781;-0,707106781;12,7
-0,258819045;-0,965925826;11,7
-0,707106781;-0,707106781;8,7
-0,707106781;-0,707106781;9,5
-0,258819045;-0,965925826;9,4
-0,258819045;-0,965925826;8,4
-0,707106781;-0,707106781;8,4
-0,707106781;-0,707106781;8,2
-0,707106781;-0,707106781;9,3
-0,707106781;-0,707106781;9,8
-0,258819045;-0,965925826;9,7
-0,258819045;-0,965925826;10,6
-0,258819045;-0,965925826;9,6
-0,258819045;-0,965925826;9,5
-0,258819045;-0,965925826;8,3
-0,707106781;-0,707106781;6,1
-0,707106781;-0,707106781;6
-0,965925826;-0,258819045;6,7
-0,965925826;-0,258819045;6,1
-0,965925826;-0,258819045;9,9
-0,965925826;-0,258819045;10,8
-0,965925826;-0,258819045;13,9
-0,965925826;-0,258819045;15
-0,965925826;-0,258819045;14,9
-0,965925826;-0,258819045;16,1
-0,965925826;-0,258819045;16,4
-0,965925826;-0,258819045;16,5
-0,965925826;-0,258819045;17,3
-0,707106781;-0,707106781;16,2
-0,707106781;-0,707106781;15,9
-0,707106781;-0,707106781;15,2
-0,707106781;-0,707106781;15,3
-0,707106781;-0,707106781;15,3
-0,707106781;-0,707106781;14,9
-0,965925826;-0,258819045;16,8
-0,707106781;-0,707106781;16
-0,965925826;-0,258819045;15,4
-0,965925826;-0,258819045;16
-0,707106781;-0,707106781;14,8
-0,707106781;-0,707106781;14,8
-0,707106781;-0,707106781;14,4
-0,707106781;-0,707106781;13,7
-0,707106781;-0,707106781;12,3
-0,707106781;-0,707106781;13,4
-0,707106781;-0,707106781;13,8
-0,707106781;-0,707106781;13,5
-0,707106781;-0,707106781;13,2
-0,707106781;-0,707106781;9,6
0,258819045;-0,965925826;9,4
0,707106781;-0,707106781;10,7
0,258819045;-0,965925826;13
0,258819045;-0,965925826;13
0,258819045;-0,965925826;13,1
0,258819045;-0,965925826;12,8
0,258819045;-0,965925826;13,7
0,258819045;-0,965925826;12,5
0,258819045;-0,965925826;12,4
-0,258819045;-0,965925826;11,9
0,258819045;-0,965925826;12,3
0,258819045;-0,965925826;13
-0,258819045;-0,965925826;11,6
-0,258819045;-0,965925826;11,9
-0,258819045;-0,965925826;11,5
-0,258819045;-0,965925826;11,7
-0,258819045;-0,965925826;11,8
-0,258819045;-0,965925826;12,3
-0,258819045;-0,965925826;12,9
0,258819045;-0,965925826;12,9
0,258819045;-0,965925826;13,3
0,258819045;-0,965925826;14
0,258819045;-0,965925826;14,5
0,258819045;-0,965925826;13,4
0,707106781;-0,707106781;13,4
0,707106781;-0,707106781;12,4
0,707106781;-0,707106781;12
0,707106781;-0,707106781;10,4
0,707106781;-0,707106781;9,3
0,707106781;-0,707106781;8,3
0,258819045;-0,965925826;8,4
0,707106781;-0,707106781;7,4
0,258819045;-0,965925826;8,2
0,258819045;-0,965925826;8,3
0,707106781;-0,707106781;9,5
0,965925826;-0,258819045;8,4
0,965925826;-0,258819045;7
0,965925826;-0,258819045;7,3
0,707106781;-0,707106781;9
0,707106781;-0,707106781;8,9
0,965925826;-0,258819045;8,1
0,965925826;-0,258819045;7,6
0,707106781;-0,707106781;7,9
0,965925826;-0,258819045;5,4
0,707106781;-0,707106781;6,4
0,965925826;-0,258819045;5,4
0,965925826;-0,258819045;5,5
0,965925826;0,258819045;4,6
0,965925826;0,258819045;4,6
0,965925826;0,258819045;4,6
0,965925826;0,258819045;4,6
0,965925826;0,258819045;4,8
0,965925826;0,258819045;5,1
0,707106781;0,707106781;4,3
0,707106781;0,707106781;4,6
0,707106781;0,707106781;4,2
0,965925826;0,258819045;3,8
0,965925826;0,258819045;3,7
0,707106781;0,707106781;4,1
0,707106781;0,707106781;4,7
0,707106781;0,707106781;3,8
0,707106781;0,707106781;3,4
0,707106781;0,707106781;3,3
0,965925826;0,258819045;3,4
0,965925826;0,258819045;3,3
0,965925826;0,258819045;4,4
0,965925826;0,258819045;4
0,965925826;0,258819045;3,5
0,965925826;0,258819045;3,6
0,707106781;0,707106781;3,1
0,258819045;0,965925826;2,8
0,258819045;0,965925826;2,5
0,258819045;0,965925826;2,8
-0,258819045;0,965925826;2,1
-0,258819045;0,965925826;2,2
-0,258819045;0,965925826;2,4
-0,707106781;0,707106781;2,3
-0,965925826;0,258819045;1,9
-0,965925826;0,258819045;2,4
-0,707106781;0,707106781;2,7
-0,707106781;0,707106781;3,3
-0,965925826;0,258819045;4,2
-0,965925826;0,258819045;4,7
-0,965925826;0,258819045;4,1
-0,965925826;-0,258819045;4,5
-0,965925826;-0,258819045;4,4
-0,965925826;-0,258819045;4,4
-0,965925826;-0,258819045;3,7
-0,965925826;-0,258819045;3,7
-0,965925826;-0,258819045;4,3
-0,965925826;-0,258819045;4,2
-0,965925826;-0,258819045;4,7
-0,965925826;-0,258819045;4,7
-0,965925826;-0,258819045;4,6
-0,965925826;-0,258819045;4
-0,965925826;-0,258819045;3,8
-0,965925826;-0,258819045;4,4
-0,965925826;-0,258819045;5,3
-0,965925826;-0,258819045;5,1
-0,965925826;-0,258819045;4,3
-0,965925826;-0,258819045;3,8
-0,965925826;-0,258819045;3,8
-0,965925826;-0,258819045;3,5
-0,965925826;-0,258819045;3,3
-0,965925826;-0,258819045;3,2
-0,965925826;-0,258819045;3,7
-0,965925826;-0,258819045;4,5
-0,965925826;-0,258819045;4,1
-0,965925826;0,258819045;4,3
-0,965925826;-0,258819045;4,6
-0,965925826;0,258819045;3,6
-0,965925826;0,258819045;3,9
-0,965925826;-0,258819045;3,3
-0,965925826;0,258819045;2,9
-0,965925826;0,258819045;3,4
-0,965925826;0,258819045;3,7
-0,707106781;0,707106781;4,7
-0,707106781;0,707106781;5,2
-0,707106781;0,707106781;5,5
-0,707106781;0,707106781;6,2
-0,707106781;0,707106781;6,5
-0,707106781;0,707106781;6,5
-0,707106781;0,707106781;6,9
-0,707106781;0,707106781;6,9
-0,707106781;0,707106781;7,3
-0,707106781;0,707106781;7,6
-0,707106781;0,707106781;7,6
-0,707106781;0,707106781;8,2
-0,707106781;0,707106781;9,2
-0,707106781;0,707106781;8,7
-0,707106781;0,707106781;8,2
-0,707106781;0,707106781;8,3
-0,707106781;0,707106781;7,9
-0,707106781;0,707106781;7,7
-0,707106781;0,707106781;8,2
-0,707106781;0,707106781;8,1
-0,707106781;0,707106781;8,1
-0,707106781;0,707106781;7,9
-0,707106781;0,707106781;7,8
-0,707106781;0,707106781;7,4
-0,707106781;0,707106781;7,5
-0,707106781;0,707106781;7,2
-0,707106781;0,707106781;6,9
-0,707106781;0,707106781;6,7
-0,707106781;0,707106781;6,1
-0,707106781;0,707106781;6
-0,707106781;0,707106781;6,2
-0,707106781;0,707106781;6,7
-0,707106781;0,707106781;6,5
-0,707106781;0,707106781;6,6
-0,707106781;0,707106781;6,6
-0,707106781;0,707106781;6,9
-0,258819045;0,965925826;6
-0,258819045;0,965925826;6
-0,258819045;0,965925826;6,5
-0,258819045;0,965925826;6,8
-0,707106781;0,707106781;6,7
-0,965925826;-0,258819045;7,8
-0,965925826;-0,258819045;9,5
-0,965925826;-0,258819045;8,5
-0,965925826;-0,258819045;7,8
-0,965925826;-0,258819045;7,3
-0,965925826;-0,258819045;7,3
-0,965925826;-0,258819045;6,3
-0,965925826;0,258819045;6,7
-0,965925826;0,258819045;7,5
-0,965925826;0,258819045;8,6
-0,707106781;0,707106781;8,4
-0,965925826;0,258819045;8,8
-0,965925826;0,258819045;9
-0,965925826;0,258819045;9,5
-0,965925826;0,258819045;8,5
-0,965925826;0,258819045;7,5
-0,965925826;0,258819045;6,5
-0,965925826;0,258819045;5,6
-0,707106781;0,707106781;6,8
-0,707106781;0,707106781;6,7
-0,707106781;0,707106781;6,8
-0,707106781;0,707106781;5,8
-0,965925826;0,258819045;6
-0,965925826;0,258819045;5,3
-0,965925826;0,258819045;4,7
-0,707106781;0,707106781;5
-0,707106781;0,707106781;4,9
-0,707106781;0,707106781;4,7
-0,258819045;0,965925826;4,5
-0,258819045;0,965925826;4,5
-0,258819045;0,965925826;4,1
0,258819045;0,965925826;4,6
0,258819045;0,965925826;5,5
0,258819045;0,965925826;5
0,258819045;0,965925826;5
0,258819045;0,965925826;5,7
0,258819045;0,965925826;5,9
0,258819045;0,965925826;6,3
0,258819045;0,965925826;7,9
-0,258819045;0,965925826;8
-0,258819045;0,965925826;8,1
-0,258819045;0,965925826;6,6
-0,258819045;0,965925826;7,4
-0,258819045;0,965925826;6,4
-0,258819045;0,965925826;6
-0,707106781;0,707106781;5,3
-0,707106781;0,707106781;5,7
-0,707106781;0,707106781;4,4
-0,965925826;-0,258819045;3,9
-0,965925826;-0,258819045;3,6
-0,965925826;-0,258819045;3,1
-0,965925826;0,258819045;2,5
0,258819045;0,965925826;3,5
0,258819045;0,965925826;2,9
0,258819045;0,965925826;3,1
0,258819045;0,965925826;6,3
0,258819045;0,965925826;8,5
0,258819045;0,965925826;6,1
0,258819045;0,965925826;6,5
0,258819045;0,965925826;5,5
0,707106781;0,707106781;5,1
0,707106781;0,707106781;5,9
0,707106781;0,707106781;6,1
0,707106781;0,707106781;6,9
0,707106781;0,707106781;7,4
0,707106781;0,707106781;7,8
0,707106781;0,707106781;7,8
0,707106781;0,707106781;8,3
0,707106781;0,707106781;8
0,707106781;0,707106781;8
0,707106781;0,707106781;7,2
0,707106781;0,707106781;6,7
0,707106781;0,707106781;7
0,707106781;0,707106781;6,9
0,707106781;0,707106781;6,5
0,707106781;0,707106781;6,5
